,user,id,text,created_at,clean_text,polarity,subjectivity,sentiment,neg,neu,pos,compound,topic_id,topic
178,@naa_two,595930335260487680,"देर आये। दुरुस्त आये।
#SalmanVerdict",2015-05-06 12:37:18+00:00,salmanverdict,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
179,@naa_two,595780186848808960,"RT @KartikeyaTanna: Yaar, hadd Hai http://t.co/zmjBMDH4lX",2015-05-06 02:40:40+00:00,yaar hadd hai,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
180,@naa_two,595465919394021376,"RT @KyaUkhaadLega: In a nutshell, this is what #NitinGadkari did ! http://t.co/C8Xnyz1Rgd",2015-05-05 05:51:53+00:00,in a nutshell this is what nitingadkari did,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
181,@naa_two,595416701602246656,RT @KyaUkhaadLega: Charlotte Elizabeth Diana with Neil Nitin Mukesh and any one Sri Lankan player can form their own cricket team,2015-05-05 02:36:18+00:00,charlotte elizabeth diana with neil nitin mukesh and any one sri lankan player can form their own cricket team,0.6,1.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
182,@naa_two,595416701602246656,RT @KyaUkhaadLega: Charlotte Elizabeth Diana with Neil Nitin Mukesh and any one Sri Lankan player can form their own cricket team,2015-05-05 02:36:18+00:00,charlotte elizabeth diana with neil nitin mukesh and any one sri lankan player can form their own cricket team,0.6,1.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
183,@naa_two,595416466440196096,RT @EngineeRoholic: Christopher Nolan's watch http://t.co/JoP8vesKWm,2015-05-05 02:35:22+00:00,christopher nolan s watch,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
184,@naa_two,595221384734773249,@RuD_2410 Is bari pakka. 11th ko. 😂😝,2015-05-04 13:40:11+00:00,2410 is bari pakka 11th ko,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
185,@naa_two,595220878540967936,"RT @ScoopWhoop: Here Are 10 Possible Opening Scenes For Sachin Tendulkar’s Biopic - http://t.co/LU2Gq3vH9q
#TheSachinProject http://t.co/zi…",2015-05-04 13:38:10+00:00,here are 10 possible opening scenes for sachin tendulkar s biopic thesachinproject,0.0,1.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
186,@naa_two,595217779235520512,@RuD_2410 Waise pprs aye to du!😂,2015-05-04 13:25:51+00:00,2410 waise pprs aye to du,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
187,@naa_two,595216988923777025,"RT @timesofindia: BJP aims to be in power for next 30 years, Amit Shah says http://t.co/KQaquWu8VT http://t.co/1AX38oyNnA",2015-05-04 13:22:43+00:00,bjp aims to be in power for next 30 years amit shah says,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
188,@naa_two,595216897357942784,"@RuD_2410 Nariyal chod baki sab moh maya hai. 😂😂😂

Series ckt. Parallel ckt. http://t.co/B5tLcoPBxI",2015-05-04 13:22:21+00:00,2410 nariyal chod baki sab moh maya hai series ckt parallel ckt,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
189,@naa_two,595215894457946112,RT @ajayendar: OMG! Rising intolerance of...erm..Never mind! http://t.co/t3HyzSAZVS,2015-05-04 13:18:22+00:00,omg rising intolerance of erm never mind,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
190,@naa_two,595215654258495488,"RT @stfu_veer: मध्यकालीन युग के सलमान खान
 http://t.co/vDFFW7E9iC",2015-05-04 13:17:25+00:00,,0.0,0.0,neutral,0.0,0.0,0.0,0.0,0,Politics
191,@naa_two,595083713622343681,@ChinmayGawas @SirJadeja Karke #DontComeBackIndianMedia 😂,2015-05-04 04:33:08+00:00,karke dontcomebackindianmedia,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
192,@naa_two,595083606164254721,RT @ChinmayGawas: Dafuq is dis ? 😂😂 @Naa_Two   https://t.co/cDtJzo9Tv0,2015-05-04 04:32:42+00:00,dafuq is dis two,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
193,@naa_two,595049068079947776,RT @CrimeMasterV2: Indian Media = Dhobi ka kutta,2015-05-04 02:15:27+00:00,indian media dhobi ka kutta,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
194,@naa_two,594897279632314368,RT @timesofindia: Ninan's toon today 😜 http://t.co/ojYw0CbxKr,2015-05-03 16:12:18+00:00,ninan s toon today,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
195,@naa_two,594885035016069120,@MalhotraSaurabh Wo @bdutt office mein Zumba kar rahi thi. Hence the tremors.😂 #GoHomeIndianMedia,2015-05-03 15:23:39+00:00,wo office mein zumba kar rahi thi hence the tremors gohomeindianmedia,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
196,@naa_two,594884680198918144,RT @MalhotraSaurabh: NDTV being NDTV. http://t.co/8DIg62gzEw,2015-05-03 15:22:14+00:00,ndtv being ndtv,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
197,@naa_two,594878939442491392,@JhaSanjay Khud ko kuch samajh na aye to thesaurus se bade words pel ke public ko gumraah karo. Acchi strategy hai. 🙏 #GoHomeIndianMedia,2015-05-03 14:59:26+00:00,khud ko kuch samajh na aye to thesaurus se bade words pel ke public ko gumraah karo acchi strategy hai gohomeindianmedia,0.0,0.06666666666666667,neutral,0.0,1.0,0.0,0.0,1,Cricket
198,@naa_two,594878448453062656,"Chutiyapa scale:
*random_congi_1* &lt; *random_congi_2 &lt;...&lt; MSM &lt;...&lt; *assorted_congi_spokespersons &lt;...&lt; Italian Bai &lt; Pappu &lt; @JhaSanjay",2015-05-03 14:57:29+00:00,chutiyapa scale random congi 1 lt random congi 2 lt lt msm lt lt assorted congi spokespersons lt lt italian bai lt pappu lt,-0.3333333333333333,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,2,Unknown
199,@naa_two,594877119647260672,"@Radroxxx 😂🙈
'Mah sev, mah rullzz'",2015-05-03 14:52:12+00:00,mah sev mah rullzz,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
200,@naa_two,594875573257646080,@Radroxxx Tere se accha to sev ke 2 packets tangaaun main handle se. 😂😂😂,2015-05-03 14:46:03+00:00,tere se accha to sev ke 2 packets tangaaun main handle se,0.16666666666666666,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,2,Unknown
201,@naa_two,594875056590696449,@Radroxxx 'Sev for Sev Puri' to be specific. Bc. 😂😂😂,2015-05-03 14:44:00+00:00,sev for sev puri to be specific bc,0.0,0.125,neutral,0.0,1.0,0.0,0.0,2,Unknown
202,@naa_two,594874602079137792,"RT @zzoker: *If Mahabharat had happened in our time*
Dhritarashtra- Sanjay yuddh mein kya ho raha hai ?
Sanjay- maharaj abhi buffering ho r…",2015-05-03 14:42:12+00:00,if mahabharat had happened in our time dhritarashtra sanjay yuddh mein kya ho raha hai sanjay maharaj abhi buffering ho r,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
203,@naa_two,594874431974965250,@Radroxxx Tujhe bhi to wohi pasand hai. 'Ladybird'. Ab baat mat palat. 😂😜,2015-05-03 14:41:31+00:00,tujhe bhi to wohi pasand hai ladybird ab baat mat palat,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
204,@naa_two,594873362117046272,@Radroxxx GTA!! GTA mein hi long drive pe jaata hu aaj kal to. Exams bc. 🙈😂,2015-05-03 14:37:16+00:00,gta gta mein hi long drive pe jaata hu aaj kal to exams bc,-0.05,0.4,neutral,0.0,1.0,0.0,0.0,1,Cricket
205,@naa_two,594871473757491200,@Radroxxx Niche wala apartment bech diya?😂😂,2015-05-03 14:29:46+00:00,niche wala apartment bech diya,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
206,@naa_two,594867305479151617,"RT @Gott_Partikel: aa
 ∫ dard =Moov
aha",2015-05-03 14:13:12+00:00,aa dard moov aha,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
207,@naa_two,594862884057808898,"RT @bandarchhap: You couldn't tolerate them for even one week! Just imagine our plight.
😢
@mediacrooks http://t.co/OpMmraBya7",2015-05-03 13:55:38+00:00,you couldn t tolerate them for even one week just imagine our plight,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
208,@naa_two,594861129576222722,@Immortalizeboy Lo jee. Aap bhi kya yaad rakhoge. 😂,2015-05-03 13:48:39+00:00,lo jee aap bhi kya yaad rakhoge,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
209,@naa_two,594860272814133248,@Immortalizeboy @JhaSanjay khair jo aap samjho. 😝,2015-05-03 13:45:15+00:00,khair jo aap samjho,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
210,@naa_two,594857895591677953,"RT @RoflGandhi_: नेपाल में 105 साल का बुजुर्ग 68 घंटे बाद भी जिंदा निकला, लेकिन एक भारतीय पत्रकार को देखकर फिर मलबे में घुस गया। #GoHomeInd…",2015-05-03 13:35:48+00:00,105 68 gohomeind,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
211,@naa_two,594857544171950080,"@JhaSanjay Abe jhand #gobackindianmedia ye #presstitute MSM ke liye hai, Modi ke liye nahi. Pappu to khair pappu hai, aap to samajhdar bano.",2015-05-03 13:34:25+00:00,abe jhand gobackindianmedia ye presstitute msm ke liye hai modi ke liye nahi pappu to khair pappu hai aap to samajhdar bano,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
212,@naa_two,594854749519761408,"RT @TheCelticWiki: ""The new Royal baby weighs 3.7kg""

""What's that in pounds?""

""About £3 million per year for the taxpayer""",2015-05-03 13:23:18+00:00,the new royal baby weighs 3 7kg what s that in pounds about 3 million per year for the taxpayer,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0,1,Cricket
213,@naa_two,594785305288249344,"RT @mekanchan: I feel for Indians. We couldn't bear Indian media for 6 days and Indians have to deal with them everyday.
#GoHomeIndianMedia",2015-05-03 08:47:22+00:00,i feel for indians we couldn t bear indian media for 6 days and indians have to deal with them everyday gohomeindianmedia,-0.2,0.6,neutral,0.0,1.0,0.0,0.0,0,Politics
214,@naa_two,594777242493849600,"@sagarikaghose must've orgasmed reading thay! #Presstitutes #GoHomeIndianMedia 

http://t.co/xGbeOm5vBs",2015-05-03 08:15:19+00:00,must ve orgasmed reading thay presstitutes gohomeindianmedia,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
215,@naa_two,594775790358695937,"Nepal couldn't bear with these guys for a week. Kya kiya yeh @bdutt @sardesairajdeep @sagarikaghose ?? 😂😂
#GoHomeIndianMedia #Presstitutes",2015-05-03 08:09:33+00:00,nepal couldn t bear with these guys for a week kya kiya yeh gohomeindianmedia presstitutes,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
216,@naa_two,594775790358695937,"Nepal couldn't bear with these guys for a week. Kya kiya yeh @bdutt @sardesairajdeep @sagarikaghose ?? 😂😂
#GoHomeIndianMedia #Presstitutes",2015-05-03 08:09:33+00:00,nepal couldn t bear with these guys for a week kya kiya yeh gohomeindianmedia presstitutes,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
217,@naa_two,594765392762904577,"RT @timesofindia: MJ Akbar: Who’s afraid of Owaisi? Congress, Lalu, Mulayam, Mamata … http://t.co/JPXpUTaOYN",2015-05-03 07:28:14+00:00,mj akbar who s afraid of owaisi congress lalu mulayam mamata,-0.6,0.9,neutral,0.0,1.0,0.0,0.0,0,Politics
218,@naa_two,594453175014293505,"RT @rahulroushan: This Royal Baby will have a royal baby too in future, but Elizabeth will remain Queen even then.",2015-05-02 10:47:35+00:00,this royal baby will have a royal baby too in future but elizabeth will remain queen even then,0.0,0.125,neutral,0.0,1.0,0.0,0.0,2,Unknown
219,@naa_two,594312282428952576,RT @LalitKModi: Watch out for this is all I can say for now. @cricketicc bcci ecb #cricketaustralia - mark my words -… https://t.co/bRSw8Fa…,2015-05-02 01:27:44+00:00,watch out for this is all i can say for now bcci ecb cricketaustralia mark my words,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
220,@naa_two,593832013934661632,"RT @SunnyDe_LOL: *पेट्रोल सस्ता*

आदर्श लिबरल: US पालिसी..इंटरनेशनल मार्किट डाउन..क्रूड आयल..चबड चुबड़.

*पेट्रोल महंगा*

आदर्श लिबरल: http…",2015-04-30 17:39:19+00:00,us http,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
221,@naa_two,593612780390846466,"Knowing Nepal is a Hindu majority, how cheap.

RT @IndiaToday: Pakistan serves beef to Nepal earthquake survivors 
http://t.co/u8LTTfJhor",2015-04-30 03:08:10+00:00,knowing nepal is a hindu majority how cheap pakistan serves beef to nepal earthquake survivors,0.4,0.7,neutral,0.0,1.0,0.0,0.0,1,Cricket
222,@naa_two,593393033963393025,RT @ReutersIndia: Amish Tripathi on his new book “Scion of Ikshvaku” and retelling the Ramayan http://t.co/8A8hlYWTOs By @sankalp_sp http:/…,2015-04-29 12:34:58+00:00,amish tripathi on his new book scion of ikshvaku and retelling the ramayan by sp http,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0,1,Cricket
223,@naa_two,593389256749416449,RT @CrimeMasterV2: Nana Patekar should give a demo of Brahmin Khoon and Dalit Khoon to @IndianExpress reporters http://t.co/AcU5KVflHV,2015-04-29 12:19:58+00:00,nana patekar should give a demo of brahmin khoon and dalit khoon to reporters,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
224,@naa_two,593257954318487552,"RT @ajayendar: Where are the Soul Harvesters when you need them? 
""@ndtv: President Obama urges 'soul searching' after Baltimore custody de…",2015-04-29 03:38:13+00:00,where are the soul harvesters when you need them president obama urges soul searching after baltimore custody de,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
225,@naa_two,593050615363710979,"RT @CrimeMasterV2: Dus saal desh wasion ko chuna lagaane ke baad , train mein mehndi lagate hue Rahul Gandhi http://t.co/O21ElOLNbB",2015-04-28 13:54:19+00:00,dus saal desh wasion ko chuna lagaane ke baad train mein mehndi lagate hue rahul gandhi,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
226,@naa_two,592733580742234114,"RT @Bees_Kut: Kid: Wo dekho mera ghar
Rahul: Ab wo mere Jijaji ka hai http://t.co/XQTsaDjDNy",2015-04-27 16:54:32+00:00,kid wo dekho mera ghar rahul ab wo mere jijaji ka hai,-0.5,0.5,neutral,0.0,1.0,0.0,0.0,1,Cricket
227,@naa_two,592658328850984960,"RT @YesIamSaffron: AntiNational,Traitor &amp; Parasite @sardesairajdeep is getting Constipation &amp; wants to Know Why #ThankYouPM is Trending htt…",2015-04-27 11:55:31+00:00,antinational traitor amp parasite is getting constipation amp wants to know why thankyoupm is trending htt,0.2,0.1,neutral,0.0,1.0,0.0,0.0,1,Cricket
228,@naa_two,592657006307213312,RT @KyaUkhaadLega: Rajdeep Express ! http://t.co/Nvd9POXVKD,2015-04-27 11:50:15+00:00,rajdeep express,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
229,@naa_two,592649161352343552,@JhaSanjay Ye kya tha sir jee? Ek bolte ho kuch aur hi karte ho. http://t.co/3YAkD2JUA1,2015-04-27 11:19:05+00:00,ye kya tha sir jee ek bolte ho kuch aur hi karte ho,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
230,@naa_two,592197805755609089,RT @KyaUkhaadLega: When will they teach reverse image search at IIN-DTV ? Images via @forwardshortleg http://t.co/VayNfq0pHq,2015-04-26 05:25:34+00:00,when will they teach reverse image search at iin dtv images via,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
231,@naa_two,592197177214021632,"RT @IndianExpress: #ExpressFrontPage #earthquake This one was big but The Big One is yet to come, say experts http://t.co/dowRMEZ5bV http:/…",2015-04-26 05:23:04+00:00,expressfrontpage earthquake this one was big but the big one is yet to come say experts http,0.0,0.1,neutral,0.0,1.0,0.0,0.0,1,Cricket
232,@naa_two,591911900948008960,"@Flipkart Delivering stuff in time, every single time. :*

@googlenexus #Nexus6",2015-04-25 10:29:29+00:00,delivering stuff in time every single time nexus6,-0.07142857142857142,0.21428571428571427,neutral,0.0,1.0,0.0,0.0,2,Unknown
233,@naa_two,591882212452208640,RT @_SandSurfer: Deleted? You are too late bro! 😂😂 http://t.co/fBkmhZ6kOA,2015-04-25 08:31:30+00:00,deleted you are too late bro,-0.3,0.6,neutral,0.0,1.0,0.0,0.0,2,Unknown
234,@naa_two,591882157955551232,"RT @coolfunnytshirt: Ashutosh : Mujhe bhi jhatke mehsoos huye.. 

Kejri : Daaru kam piya kar!",2015-04-25 08:31:17+00:00,ashutosh mujhe bhi jhatke mehsoos huye kejri daaru kam piya kar,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
235,@naa_two,591855235666083840,"Prayers with Nepal! 🙏
#EarthQuake",2015-04-25 06:44:18+00:00,prayers with nepal earthquake,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
236,@naa_two,591851914586955777,@mihirssharma Bombay mein kuch nahi hua bhai!,2015-04-25 06:31:07+00:00,bombay mein kuch nahi hua bhai,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
237,@naa_two,591851363086110720,"RT @boseudayan: Reliable Cong insiders tell me Sonia strategy is to block every devlpmnt plan,even if good for India. She says Modi must fa…",2015-04-25 06:28:55+00:00,reliable cong insiders tell me sonia strategy is to block every devlpmnt plan even if good for india she says modi must fa,0.7,0.6000000000000001,neutral,0.108,0.784,0.108,0.0,1,Cricket
238,@naa_two,591847601374240768,"RT @KyaUkhaadLega: Petrol kuch bhi rate ho, dalwayenge 500 ka hi.

#TeamMiddleClass",2015-04-25 06:13:58+00:00,petrol kuch bhi rate ho dalwayenge 500 ka hi teammiddleclass,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
239,@naa_two,591847566448295936,"RT @rameshsrivats: Oh! Jonty Rhodes names his daughter India. 
So, Rhodes now has India. 
But when will India have roads? 
#ImportantQuesti…",2015-04-25 06:13:50+00:00,oh jonty rhodes names his daughter india so rhodes now has india but when will india have roads importantquesti,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
240,@naa_two,591846864162398208,😂😂😂RT @RoflGandhi_: India's first ever ground to earth PM. That's almost parallel. http://t.co/kPyGM98QuO,2015-04-25 06:11:03+00:00,india s first ever ground to earth pm that s almost parallel,0.125,0.16666666666666666,neutral,0.0,1.0,0.0,0.0,1,Cricket
241,@naa_two,591846728686407681,"RT @coolfunnytshirt: .@ashutosh83B 1) raaita phailana, 2) rona, 3) gariyana, 4) maafi maangna... Repeat..",2015-04-25 06:10:30+00:00,1 raaita phailana 2 rona 3 gariyana 4 maafi maangna repeat,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
242,@naa_two,591846728686407681,"RT @coolfunnytshirt: .@ashutosh83B 1) raaita phailana, 2) rona, 3) gariyana, 4) maafi maangna... Repeat..",2015-04-25 06:10:30+00:00,1 raaita phailana 2 rona 3 gariyana 4 maafi maangna repeat,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
243,@naa_two,591841361239748609,"http://t.co/SSZ3SPaMPt
The most epic thing I've seen in a while! 😂
@Amb_MSteiner @ElieseSt @GermanyinIndia #SalmanKhurshid #KalHoNaaHo",2015-04-25 05:49:11+00:00,the most epic thing i ve seen in a while msteiner salmankhurshid kalhonaaho,0.3,0.45,neutral,0.0,1.0,0.0,0.0,0,Politics
244,@naa_two,591836937553514496,"""A technician would get to you in 24hrs""

Mere 7din hue. Aapke 24hrs nahi hue. Interstellar Interstellar khel rahe ho? @TataSky @haritnagpal",2015-04-25 05:31:36+00:00,a technician would get to you in 24hrs mere 7din hue aapke 24hrs nahi hue interstellar interstellar khel rahe ho,-0.5,0.5,neutral,0.0,1.0,0.0,0.0,0,Politics
245,@naa_two,591814049421099008,RT @KartikeyaTanna: This report in @OpIndia_com wonderfully sums up mysterious aspects and unanswered Qs relating to Gajendra's death http:…,2015-04-25 04:00:39+00:00,this report in com wonderfully sums up mysterious aspects and unanswered qs relating to gajendra s death http,0.3,0.7333333333333334,neutral,0.171,0.658,0.171,0.0,0,Politics
246,@naa_two,591532993610588160,"RT @coolfunnytshirt: Abe pagle, Aarti kehte hai usko.. http://t.co/pHXHH4fz4U",2015-04-24 09:23:50+00:00,abe pagle aarti kehte hai usko,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
247,@naa_two,591528892621398016,@JhaSanjay Desh ko barbaad karne walon ki philosophy yaad rakh kya karna hain Sir ji?,2015-04-24 09:07:32+00:00,desh ko barbaad karne walon ki philosophy yaad rakh kya karna hain sir ji,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
248,@naa_two,591454575367819265,"RT @mumbaiheritage: Perhaps very 1st article wch Sachin Tendulkar contributed fr a magazine
-1990 Illustrated Weekly
#HappyBirthdaySachin h…",2015-04-24 04:12:14+00:00,perhaps very 1st article wch sachin tendulkar contributed fr a magazine 1990 illustrated weekly happybirthdaysachin h,0.2,0.3,neutral,0.0,1.0,0.0,0.0,1,Cricket
249,@naa_two,591449463144652800,RT @newsflicks: The Giant Little Master #SachinTendulkar turns 42! #HappyBirthdaySachin @sachin_rt http://t.co/gnhpHhh4Eb,2015-04-24 03:51:55+00:00,the giant little master sachintendulkar turns 42 happybirthdaysachin rt,-0.09375,0.75,neutral,0.0,1.0,0.0,0.0,2,Unknown
250,@naa_two,591446894544494592,RT @UberFacts: The first YouTube video was uploaded 10 years ago today.,2015-04-24 03:41:42+00:00,the first youtube video was uploaded 10 years ago today,0.25,0.3333333333333333,neutral,0.0,1.0,0.0,0.0,1,Cricket
251,@naa_two,591446159069028354,"That moment when you realize, the forever-16-year-old-boy is now 42! Whoa.  #HappyBirthdaySachin @sachin_rt",2015-04-24 03:38:47+00:00,that moment when you realize the forever 16 year old boy is now 42 whoa happybirthdaysachin rt,0.1,0.2,neutral,0.0,1.0,0.0,0.0,1,Cricket
252,@naa_two,590352340063952897,"@Radroxxx that. 😍
RT @IetsExplore: Take me to Bora Bora 🌎☀️ http://t.co/K80WYiFrYd",2015-04-21 03:12:20+00:00,that take me to bora bora,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
253,@naa_two,590348344871899136,@JhaSanjay Humein to 'Rajiv Awaas Yojana' ka hi jingle pasand hai ji!,2015-04-21 02:56:28+00:00,humein to rajiv awaas yojana ka hi jingle pasand hai ji,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
254,@naa_two,589715483433152512,@JhaSanjay Geometry IIN se sikhi hai kya?? 360° 'UTurn'. #Chutiya  😂😂😂,2015-04-19 09:01:42+00:00,geometry iin se sikhi hai kya 360 uturn chutiya,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
255,@naa_two,589715125373767680,@JhaSanjay gapp be chodu😂😂,2015-04-19 09:00:16+00:00,gapp be chodu,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
256,@naa_two,589082389239894016,RT @mipaltan: Gheun tak Bhajji! #ApunKaSuperstar #MI #JioWankhede http://t.co/B7vAOVXSWh,2015-04-17 15:06:00+00:00,gheun tak bhajji apunkasuperstar mi jiowankhede,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
257,@naa_two,589082267554746368,"Andaz Panche Ram Bharose.
#Bhajji in a nutshell. 😂😂😂
@mipaltan #ApunKaSuperstar #MI #MIvsCSK #IPL",2015-04-17 15:05:31+00:00,andaz panche ram bharose bhajji in a nutshell apunkasuperstar mi mivscsk ipl,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
258,@naa_two,588554235547033601,"RT @BolshoyBooze: दिलवालो के दिल का करार लूटने
हम आये है UP BIHAR लूटने http://t.co/YHUZkQHNbU",2015-04-16 04:07:19+00:00,up bihar,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
259,@naa_two,588554235547033601,"RT @BolshoyBooze: दिलवालो के दिल का करार लूटने
हम आये है UP BIHAR लूटने http://t.co/YHUZkQHNbU",2015-04-16 04:07:19+00:00,up bihar,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
260,@naa_two,588324822683267072,"RT @coolfunnytshirt: MMS was 'misled' by too many ministers. 

In a way, MMS was 'mandir ka ghanta' koi bhi aa kar baja jaata hai..",2015-04-15 12:55:42+00:00,mms was misled by too many ministers in a way mms was mandir ka ghanta koi bhi aa kar baja jaata hai,0.5,0.5,neutral,0.0,1.0,0.0,0.0,1,Cricket
261,@naa_two,588051384760737792,"Ramdas Athavale 2.0
Kehna kya chahate ho bhai? @vinodkambli349 😂😂😂 http://t.co/vzYmTt2Jyb",2015-04-14 18:49:10+00:00,ramdas athavale 2 0 kehna kya chahate ho bhai,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
262,@naa_two,586502439043407872,"RT @rahulroushan: Kraantikaari, bahut kraantikaari reporting and analysis by India Today http://t.co/oUdpwyLjD3",2015-04-10 12:14:12+00:00,kraantikaari bahut kraantikaari reporting and analysis by india today,0.0,0.0,neutral,0.0,1.0,0.0,0.0,2,Unknown
263,@naa_two,586476381837529089,@saurabhkankriya Anytime bro. :),2015-04-10 10:30:40+00:00,anytime bro,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
264,@naa_two,586417485244538880,"@saurabhkankriya Preferably get someone to check the quality and tell you over cell phone, while you do the rotation.",2015-04-10 06:36:38+00:00,preferably get someone to check the quality and tell you over cell phone while you do the rotation,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
265,@naa_two,586393526457409536,Turns out all the @TataSky technician did was rotate the LNB by a few degrees and all channels were up again.,2015-04-10 05:01:26+00:00,turns out all the technician did was rotate the lnb by a few degrees and all channels were up again,-0.2,0.1,neutral,0.0,1.0,0.0,0.0,1,Cricket
266,@naa_two,586023336959873025,RT @htTweets: #HTexclusive | Full text of @narendramodi's first media interview since he became PM: http://t.co/qB9qO7QCZj http://t.co/NkYP…,2015-04-09 04:30:25+00:00,htexclusive full text of s first media interview since he became pm,0.3,0.44166666666666665,neutral,0.0,1.0,0.0,0.0,1,Cricket
267,@naa_two,584636077308121088,"RT @CrimeMasterV2: .@Rajyasree Under the BJP govt, total lunar eclipse was visible to very few parts of the world. This is beyond disgustin…",2015-04-05 08:37:57+00:00,under the bjp govt total lunar eclipse was visible to very few parts of the world this is beyond disgustin,-0.13,0.44,neutral,0.0,1.0,0.0,0.0,0,Politics
268,@naa_two,584632873614880769,"Sooraj Barjatya overdose bc! 😂😂😂
RT @coolfunnytshirt: Zee Cinema ko Ramkishan ji ka parivar chala raha hai..",2015-04-05 08:25:13+00:00,sooraj barjatya overdose bc zee cinema ko ramkishan ji ka parivar chala raha hai,0.0,0.0,neutral,0.0,1.0,0.0,0.0,0,Politics
269,@naa_two,584572705149591552,"@waglenikhil @Rajyasree UP is ruled by SP, and not BJP. Janam se chutiye ho ya koi course kiya hai?? -_-",2015-04-05 04:26:08+00:00,up is ruled by sp and not bjp janam se chutiye ho ya koi course kiya hai,0.0,0.0,neutral,0.0,1.0,0.0,0.0,1,Cricket
270,@naa_two,582123766525739008,RT @coolfunnytshirt: So many World Cups! Australia should retire from international cricket now!,2015-03-29 10:14:55+00:00,so many world cups australia should retire from international cricket now,0.25,0.25,neutral,0.0,1.0,0.0,0.0,1,Cricket
